Id,MS SubClass,MS Zoning,Lot Area,Lot Shape,Utilities,Land Slope,Neighborhood,Condition 2,Overall Qual,Overall Cond,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,SalePrice,age_of_home,age_of_garage,age_of_remodel,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Bsmt Exposure_2.0,Bsmt Exposure_3.0,Bsmt Exposure_4.0,Bsmt Exposure_5.0
983,85,RL,9101,2,3,3,Mitchel,Norm,5,6,Plywood,Plywood,BrkFace,104.0,3,4,4,3,6.0,1097.0,1.0,0.0,0.0,1097.0,GasA,5,5,1110,0,0,1110,1.0,0.0,1,0,1,1,4,4,Typ,1,3.0,5,2.0,602.0,3.0,3.0,3,303,30,0,0,0,0,0.0,0.0,0,7,165500,43,43.0,43,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1325,50,RM,12150,3,3,3,OldTown,Norm,5,5,MetalSd,MetalSd,BrkFace,335.0,3,3,3,3,1.0,0.0,1.0,0.0,1050.0,1050.0,GasA,5,3,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,Typ,0,0.0,1,1.0,352.0,2.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,11,131500,67,67.0,67,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1378,20,RL,11200,3,3,3,Sawyer,Norm,5,5,HdBoard,HdBoard,None,0.0,3,3,3,3,3.0,906.0,1.0,0.0,134.0,1040.0,GasA,5,5,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,Typ,0,0.0,1,1.0,384.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,2,129500,56,56.0,56,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1537,70,RL,9670,2,3,2,Crawfor,Norm,8,6,BrkFace,Stucco,Stone,40.0,3,3,3,2,2.0,210.0,1.0,0.0,398.0,608.0,GasA,3,5,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,Typ,2,4.0,5,2.0,786.0,2.0,3.0,3,0,0,207,0,0,0,0.0,0.0,0,6,257076,86,86.0,71,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
905,50,RL,10998,3,3,3,Edwards,Norm,5,5,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,2.0,408.0,4.0,420.0,156.0,984.0,GasA,5,5,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,Min2,0,0.0,1,2.0,660.0,3.0,3.0,3,0,68,0,0,0,0,0.0,0.0,0,7,117000,80,44.0,61,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1532,70,RL,7200,3,3,2,Crawfor,Norm,7,6,Stucco,Wd Shng,None,0.0,3,2,4,3,1.0,0.0,1.0,0.0,776.0,776.0,GasA,3,5,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,Typ,1,4.0,3,1.0,270.0,3.0,3.0,2,0,0,112,0,0,0,0.0,8.0,0,2,149000,90,90.0,21,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
132,20,RL,9920,3,3,3,NAmes,Norm,5,5,HdBoard,HdBoard,Stone,110.0,3,3,3,3,3.0,354.0,2.0,290.0,412.0,1056.0,GasA,3,5,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,Typ,0,0.0,3,1.0,280.0,3.0,3.0,3,0,0,164,0,0,0,0.0,8.0,0,2,128000,67,67.0,67,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1078,160,RL,2448,3,3,3,NridgHt,Norm,7,5,VinylSd,Wd Shng,Stone,106.0,4,3,4,3,1.0,0.0,1.0,0.0,764.0,764.0,GasA,5,5,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,Typ,0,0.0,3,2.0,474.0,3.0,3.0,3,0,27,0,0,0,0,0.0,0.0,0,10,155000,18,18.0,17,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2511,160,FV,2998,3,3,3,Somerst,Norm,6,5,MetalSd,MetalSd,BrkFace,513.0,4,3,4,3,6.0,353.0,1.0,0.0,403.0,756.0,GasA,5,5,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,Typ,0,0.0,1,2.0,440.0,3.0,3.0,3,0,32,0,0,0,0,0.0,0.0,0,6,166000,21,21.0,21,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
912,50,RL,7804,3,3,3,SWISU,Norm,4,3,WdShing,Plywood,None,0.0,3,3,3,3,4.0,622.0,1.0,0.0,500.0,1122.0,GasA,3,5,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,Min2,2,3.0,1,2.0,576.0,3.0,3.0,3,431,44,0,0,0,0,0.0,8.0,0,12,135000,93,40.0,71,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2351,60,RL,16692,2,3,3,NWAmes,Norm,7,5,Plywood,Plywood,BrkFace,184.0,3,3,4,3,4.0,790.0,2.0,469.0,133.0,1392.0,GasA,3,5,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,Typ,2,3.0,3,2.0,564.0,3.0,3.0,3,0,112,0,0,440,519,4.0,8.0,2000,7,250000,43,43.0,43,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
330,160,RM,1476,3,3,3,MeadowV,Norm,4,7,CemntBd,CmentBd,None,0.0,3,3,3,3,6.0,176.0,1.0,0.0,370.0,546.0,GasA,5,5,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,Typ,0,0.0,0,0.0,0.0,0.0,0.0,3,200,26,0,0,0,0,0.0,0.0,0,3,76000,51,51.0,51,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2586,20,RL,10170,3,3,3,NAmes,Norm,6,6,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,3,3,1.0,0.0,1.0,0.0,216.0,216.0,GasA,3,5,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,Typ,1,4.0,1,2.0,400.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,6,155000,70,70.0,70,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
224,60,RL,9364,3,3,3,Sawyer,Norm,6,7,HdBoard,HdBoard,Stone,143.0,3,3,3,3,5.0,371.0,1.0,0.0,292.0,663.0,GasA,3,5,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,Typ,0,0.0,5,1.0,299.0,3.0,3.0,3,379,36,0,0,0,0,0.0,8.0,0,3,158000,52,52.0,52,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
98,160,FV,2544,3,3,3,Somerst,Norm,7,5,MetalSd,MetalSd,None,0.0,4,3,4,3,6.0,368.0,5.0,42.0,190.0,600.0,GasA,5,5,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,Typ,0,0.0,3,2.0,480.0,3.0,3.0,3,0,172,0,0,0,0,0.0,0.0,0,2,149500,17,17.0,16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2565,20,RL,9888,3,3,3,NAmes,Norm,5,6,MetalSd,MetalSd,None,0.0,3,4,3,3,4.0,486.0,1.0,0.0,450.0,936.0,GasA,3,4,936,0,0,936,0.0,0.0,1,0,2,1,3,5,Typ,0,0.0,1,1.0,240.0,3.0,3.0,3,0,0,160,0,0,0,0.0,8.0,0,3,121000,67,67.0,46,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1934,20,RL,7942,3,3,3,NAmes,Norm,6,7,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,3.0,85.0,5.0,955.0,0.0,1040.0,GasA,3,3,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,Typ,0,0.0,5,1.0,293.0,3.0,3.0,3,0,0,0,0,0,0,0.0,8.0,0,6,136000,68,68.0,68,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
997,60,RL,15038,1,3,3,Gilbert,Norm,6,5,HdBoard,HdBoard,None,0.0,3,3,4,3,3.0,138.0,1.0,0.0,778.0,916.0,GasA,4,5,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,Typ,1,3.0,5,2.0,386.0,3.0,3.0,3,168,84,0,0,0,0,0.0,0.0,0,11,173000,25,25.0,25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
64,60,RL,11764,2,3,3,NoRidge,Norm,8,7,VinylSd,VinylSd,BrkFace,348.0,4,3,4,3,6.0,524.0,1.0,0.0,628.0,1152.0,GasA,5,5,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,Typ,1,4.0,5,3.0,671.0,3.0,3.0,3,132,57,0,0,0,0,0.0,0.0,0,4,290000,22,22.0,14,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1799,60,FV,9000,3,3,3,Somerst,Norm,8,5,CemntBd,CmentBd,None,0.0,4,3,4,3,6.0,64.0,1.0,0.0,1120.0,1184.0,GasA,5,5,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,Typ,1,4.0,5,2.0,550.0,3.0,3.0,3,208,364,0,0,0,0,0.0,0.0,0,8,303477,14,14.0,14,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
230,20,RL,20062,2,3,2,ClearCr,Norm,7,7,Wd Sdng,Wd Sdng,None,0.0,4,4,4,3,5.0,1092.0,1.0,0.0,328.0,1420.0,GasA,4,5,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,Typ,2,3.0,3,2.0,690.0,3.0,3.0,3,496,0,0,0,0,0,0.0,0.0,0,4,270000,44,44.0,20,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1295,50,RM,7308,3,3,3,OldTown,Norm,5,5,WdShing,Wd Shng,None,0.0,2,2,3,3,3.0,360.0,1.0,0.0,576.0,936.0,GasA,4,4,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,Typ,1,4.0,1,1.0,225.0,2.0,2.0,1,0,0,236,0,0,0,0.0,0.0,0,6,122250,101,101.0,71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
638,20,RL,8750,3,3,3,NAmes,Norm,5,5,AsbShng,AsbShng,None,0.0,3,3,3,3,3.0,172.0,2.0,483.0,727.0,1382.0,GasA,4,4,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,Typ,0,0.0,1,1.0,350.0,3.0,3.0,3,280,0,0,0,0,0,0.0,5.0,0,7,153000,66,66.0,66,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2278,20,RL,8402,3,3,3,Mitchel,Norm,5,5,VinylSd,VinylSd,None,0.0,3,3,4,3,5.0,206.0,1.0,0.0,914.0,1120.0,GasA,5,5,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,Typ,0,0.0,0,0.0,0.0,0.0,0.0,3,0,30,0,0,0,0,0.0,0.0,0,12,147000,14,14.0,14,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2202,70,RL,4000,3,3,3,Crawfor,Norm,7,8,Wd Sdng,Wd Sdng,None,0.0,3,3,4,3,6.0,246.0,1.0,0.0,285.0,531.0,GasA,3,5,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,Typ,1,4.0,1,1.0,216.0,3.0,3.0,3,0,0,0,0,0,0,0.0,8.0,0,6,148500,91,91.0,26,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2833,160,RM,3363,3,3,3,Edwards,Norm,7,5,VinylSd,VinylSd,Stone,117.0,4,3,4,3,1.0,0.0,1.0,0.0,976.0,976.0,GasA,5,5,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,Maj1,0,0.0,1,2.0,380.0,3.0,3.0,3,0,40,0,0,0,0,0.0,0.0,0,4,130000,17,17.0,17,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1707,20,RL,13615,2,3,2,NridgHt,Norm,9,5,MetalSd,MetalSd,Stone,510.0,5,3,5,3,1.0,0.0,1.0,0.0,1802.0,1802.0,GasA,5,5,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,Typ,1,4.0,5,3.0,843.0,3.0,3.0,3,158,105,0,0,0,0,0.0,0.0,0,6,372000,15,15.0,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2428,120,RL,3013,3,3,3,Blmngtn,Norm,7,5,VinylSd,VinylSd,BrkFace,145.0,4,3,4,3,6.0,16.0,1.0,0.0,1346.0,1362.0,GasA,5,5,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,Typ,1,4.0,5,2.0,440.0,3.0,3.0,3,142,20,0,0,0,0,0.0,0.0,0,4,213490,16,16.0,16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
242,20,RL,17485,1,3,3,Edwards,Norm,7,5,VinylSd,VinylSd,Stone,96.0,4,3,4,3,6.0,1346.0,1.0,0.0,162.0,1508.0,GasA,5,5,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,Typ,2,3.0,3,2.0,572.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,1,308030,12,12.0,11,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1564,20,RL,23730,1,3,3,Mitchel,Norm,7,5,MetalSd,MetalSd,BrkFace,668.0,4,3,5,3,6.0,700.0,1.0,0.0,1140.0,1840.0,GasA,5,5,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,Typ,0,0.0,5,3.0,786.0,3.0,3.0,3,0,46,192,0,0,0,0.0,0.0,0,9,300000,25,25.0,24,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2613,20,RL,8910,3,3,3,NAmes,Norm,6,6,BrkFace,BrkFace,None,0.0,3,3,3,3,5.0,655.0,1.0,0.0,0.0,655.0,GasA,5,5,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,Typ,1,2.0,5,2.0,539.0,3.0,3.0,3,0,0,192,0,0,0,0.0,0.0,0,7,159500,62,67.0,62,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2832,160,RM,2522,3,3,3,Edwards,Norm,7,5,VinylSd,VinylSd,Stone,50.0,4,3,4,3,1.0,0.0,1.0,0.0,970.0,970.0,GasA,5,5,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,Maj1,0,0.0,1,2.0,380.0,3.0,3.0,3,0,40,0,0,0,0,0.0,0.0,0,4,137500,17,17.0,17,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2459,20,RL,8688,3,3,3,Somerst,Norm,7,5,VinylSd,VinylSd,BrkFace,228.0,4,3,4,3,1.0,0.0,1.0,0.0,1616.0,1616.0,GasA,5,5,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,Typ,0,0.0,3,3.0,834.0,3.0,3.0,3,208,59,0,0,0,0,0.0,0.0,0,4,232000,16,16.0,16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1360,30,RM,6291,2,3,3,IDOTRR,Norm,6,6,Stucco,Wd Shng,None,0.0,4,4,3,3,1.0,0.0,1.0,0.0,768.0,768.0,GasA,3,5,768,0,0,768,0.0,0.0,1,0,1,1,3,4,Typ,0,0.0,1,2.0,440.0,3.0,3.0,1,0,0,84,0,0,0,0.0,0.0,0,7,93850,91,91.0,71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2723,30,RL,17529,3,3,3,Sawyer,Norm,5,5,BrkFace,Wd Sdng,Stone,65.0,3,3,3,3,1.0,0.0,1.0,0.0,872.0,872.0,GasA,2,3,872,0,0,872,0.0,0.0,1,0,2,1,2,5,Mod,1,4.0,1,1.0,322.0,2.0,2.0,1,0,0,116,0,0,0,0.0,0.0,0,4,105000,97,97.0,71,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1350,30,RM,6324,2,3,3,BrkSide,RRNn,4,6,MetalSd,MetalSd,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,520.0,520.0,GasA,2,5,520,0,0,520,0.0,0.0,1,0,1,1,2,4,Typ,0,0.0,1,1.0,240.0,2.0,3.0,3,49,0,87,0,0,0,0.0,0.0,0,5,68500,94,101.0,71,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
136,90,RL,11600,3,3,3,NAmes,Norm,5,5,MetalSd,MetalSd,BrkFace,361.0,3,3,3,3,3.0,443.0,1.0,0.0,662.0,1105.0,GasA,3,4,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,Typ,0,0.0,1,2.0,480.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,1,154300,61,61.0,61,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2235,50,RM,7288,3,3,3,IDOTRR,Norm,5,7,VinylSd,VinylSd,None,0.0,4,4,3,1,1.0,0.0,1.0,0.0,936.0,936.0,GasA,5,5,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,Typ,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,176,0,0,0.0,0.0,0,9,129850,96,96.0,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1993,70,RM,4571,3,3,3,OldTown,Norm,5,7,MetalSd,MetalSd,None,0.0,3,3,3,3,4.0,168.0,1.0,0.0,448.0,616.0,GasA,5,5,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,Typ,0,0.0,1,2.0,480.0,2.0,2.0,3,280,0,143,0,0,0,0.0,0.0,0,6,114000,111,101.0,71,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
367,20,RL,17423,2,3,3,StoneBr,Norm,9,5,VinylSd,VinylSd,Stone,748.0,5,3,5,3,6.0,1904.0,1.0,0.0,312.0,2216.0,GasA,5,5,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,Typ,1,4.0,5,3.0,1166.0,3.0,3.0,3,0,60,0,0,0,0,0.0,0.0,0,7,501837,13,12.0,12,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1309,50,RM,12665,2,3,3,OldTown,Norm,5,8,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,876.0,876.0,GasA,4,5,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,Typ,1,4.0,1,3.0,720.0,3.0,3.0,3,418,0,194,0,0,0,0.0,0.0,0,6,153900,106,72.0,71,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
402,20,RL,9000,3,3,3,NAmes,Norm,4,7,VinylSd,VinylSd,None,0.0,3,4,3,3,5.0,240.0,1.0,0.0,624.0,864.0,GasA,4,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0.0,1,2.0,576.0,3.0,3.0,3,200,0,0,0,0,0,0.0,5.0,0,7,130000,50,35.0,15,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1592,120,RM,4500,3,3,3,Mitchel,Norm,6,5,VinylSd,VinylSd,BrkFace,197.0,3,3,5,3,6.0,864.0,1.0,0.0,325.0,1189.0,GasA,5,5,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,Typ,0,0.0,3,2.0,392.0,3.0,3.0,3,0,122,0,0,0,0,0.0,0.0,0,4,160500,24,24.0,24,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2409,120,RL,6373,3,3,3,NridgHt,Norm,9,5,MetalSd,MetalSd,BrkFace,572.0,5,3,5,4,6.0,415.0,1.0,0.0,1251.0,1666.0,GasA,5,5,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,Typ,1,4.0,3,2.0,575.0,3.0,3.0,3,228,75,0,0,0,0,0.0,0.0,0,6,310090,15,15.0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
